DateKey,ProductKey,QuantityOnHand,QuantityOrdered
14031024,1756,67,0
14031101,1756,66,0
14031108,1756,70,0
14031115,1756,74,0
14031122,1756,70,0
14031129,1756,72,0
14031206,1756,75,0
14031213,1756,75,0
14031220,1756,74,0
14031227,1756,76,0
14040104,1756,72,0
14040111,1756,67,0
14040118,1756,65,0
14040125,1756,64,0
14040201,1756,67,0
14040208,1756,68,0
14040215,1756,65,0
14040222,1756,62,0
14040229,1756,58,0
14040305,1756,60,0
14040312,1756,59,0
14040319,1756,59,0
14040326,1756,59,0
14040402,1756,60,0
14040409,1756,59,0
14040416,1756,55,0
14040423,1756,52,0
14040430,1756,51,0
14040506,1756,46,0
14040513,1756,45,0
14040520,1756,47,56
14040527,1756,45,0
14040603,1756,98,0
14040610,1756,100,0
14040617,1756,101,0
14040624,1756,104,0
14040631,1756,100,0
14040707,1756,101,0
14040714,1756,104,0
14040721,1756,106,0
14040728,1756,109,0
14040805,1756,107,0
14040812,1756,105,0
14040819,1756,104,0
14040826,1756,105,0
14040903,1756,101,0
14040910,1756,96,0
14040917,1756,94,0
14040924,1756,95,0
14041001,1756,92,0
14041008,1756,91,0
14041015,1756,86,0
14041022,1756,83,0
14041029,1756,82,0
14041106,1756,82,0
14041113,1756,80,0
14041120,1756,78,0
14041127,1756,74,0
14041204,1756,74,0
14041211,1756,69,0
14041218,1756,69,0
14041225,1756,73,0
14050103,1756,71,0
14050110,1756,75,0
14050117,1756,76,0
14050124,1756,74,0
14050131,1756,70,0
14050207,1756,66,0
14050214,1756,64,0
14050221,1756,68,0
14050228,1756,65,0
14050304,1756,69,0
14050311,1756,72,0
14050318,1756,74,0
14050325,1756,70,0
14050401,1756,70,0
14050408,1756,68,0
14050415,1756,66,0
14050422,1756,64,0
14050429,1756,59,0
14050505,1756,61,0
14050512,1756,58,0
14050519,1756,59,0
14030106,1757,51,0
14030113,1757,51,0
14030120,1757,51,0
14030127,1757,52,0
14030203,1757,51,0
14030210,1757,53,0
14030217,1757,50,0
14030224,1757,46,0
14030231,1757,47,0
14030307,1757,45,0
14030314,1757,40,0
14030321,1757,36,0
14030328,1757,33,0
14030404,1757,36,0
14030411,1757,34,0
14030418,1757,37,0
14030425,1757,35,0
14030501,1757,37,0
14030508,1757,38,0
14030515,1757,37,0
14030522,1757,35,0
14030529,1757,37,0
14030605,1757,39,0
14030612,1757,43,0
14030619,1757,43,0
14030626,1757,43,0
14030702,1757,40,0
14030709,1757,36,0
14030716,1757,37,0
14030723,1757,41,0
14030730,1757,38,0
14030807,1757,35,0
14030814,1757,38,0
14030821,1757,35,0
14030828,1757,39,0
14030905,1757,37,0
14030912,1757,35,0
14030919,1757,35,0
14030926,1757,39,0
14031003,1757,39,0
14031010,1757,41,0
14031017,1757,38,0
14031024,1757,38,0
14031101,1757,37,0
14031108,1757,32,0
14031115,1757,29,0
14031122,1757,25,0
14031129,1757,26,0
14031206,1757,22,0
14031213,1757,21,28
14031220,1757,25,28
14031227,1757,24,0
14040104,1757,21,0
14040111,1757,23,28
14040118,1757,26,28
14040125,1757,28,0
14040201,1757,27,0
14040208,1757,25,0
14040215,1757,57,0
14040222,1757,61,0
14040229,1757,62,0
14040305,1757,65,0
14040312,1757,69,0
14040319,1757,64,0
14040326,1757,59,0
14040402,1757,54,0
14040409,1757,56,0
14040416,1757,53,0
14040423,1757,57,0
14040430,1757,60,0
14040506,1757,58,0
14040513,1757,55,0
14040520,1757,58,0
14040527,1757,59,0
14040603,1757,63,0
14040610,1757,58,0
14040617,1757,62,0
14040624,1757,62,0
14040631,1757,60,0
14040707,1757,63,0
14040714,1757,66,0
14040721,1757,61,0
14040728,1757,58,0
14040805,1757,62,0
14040812,1757,63,0
14040819,1757,66,0
14040826,1757,69,0
14040903,1757,68,0
14040910,1757,69,0
14040917,1757,70,0
14040924,1757,69,0
14041001,1757,69,0
14041008,1757,68,0
14041015,1757,72,0
14041022,1757,71,0
14041029,1757,66,0
14041106,1757,68,0
14041113,1757,70,0
14041120,1757,71,0
14041127,1757,75,0
14041204,1757,78,0
14041211,1757,80,0
14041218,1757,77,0
14041225,1757,77,0
14050103,1757,72,0
14050110,1757,74,0
14050117,1757,73,0
14050124,1757,69,0
14050131,1757,73,0
14050207,1757,68,0
14050214,1757,72,0
14050221,1757,75,0
14050228,1757,74,0
14050304,1757,73,0
14050311,1757,75,0
14050318,1757,70,0
14050325,1757,66,0
14050401,1757,67,0
14050408,1757,67,0
14050415,1757,70,0
14050422,1757,73,0
14050429,1757,74,0
14050505,1757,72,0
14050512,1757,67,0
14050519,1757,66,0
14030106,1758,37,0
14030113,1758,38,0
14030120,1758,42,0
14030127,1758,38,0
14030203,1758,36,0
14030210,1758,35,0
14030217,1758,34,0
14030224,1758,31,0
14030231,1758,28,0
14030307,1758,31,0
14030314,1758,28,0
14030321,1758,23,0
14030328,1758,22,0
14030404,1758,25,0
14030411,1758,21,0
14030418,1758,17,0
14030425,1758,18,0
14030501,1758,17,0
14030508,1758,19,0
14030515,1758,22,0
14030522,1758,22,0
14030529,1758,17,0
14030605,1758,19,0
14030612,1758,17,0
14030619,1758,17,0
14030626,1758,21,0
14030702,1758,18,0
14030709,1758,17,0
14030716,1758,19,0
14030723,1758,16,0
14030730,1758,14,27
14030807,1758,41,0
14030814,1758,43,0
14030821,1758,39,0
14030828,1758,41,0
14030905,1758,43,0
14030912,1758,43,0
14030919,1758,44,0
14030926,1758,39,0
14031003,1758,42,0
14031010,1758,45,0
14031017,1758,42,0
14031024,1758,42,0
14031101,1758,40,0
14031108,1758,39,0
14031115,1758,35,0
14031122,1758,38,0
14031129,1758,34,0
14031206,1758,36,0
14031213,1758,37,0
14031220,1758,41,0
14031227,1758,40,0
14040104,1758,37,0
14040111,1758,33,0
14040118,1758,36,0
14040125,1758,36,0
14040201,1758,39,0
14040208,1758,39,0
14040215,1758,34,0
14040222,1758,34,0
14040229,1758,36,0
14040305,1758,40,0
14040312,1758,39,0
14040319,1758,42,0
14040326,1758,41,0
14040402,1758,44,0
14040409,1758,44,0
14040416,1758,41,0
14040423,1758,40,0
14040430,1758,37,0
14040506,1758,39,0
14040513,1758,43,0
14040520,1758,40,0
14040527,1758,41,0
14040603,1758,37,0
14040610,1758,39,0
14040617,1758,43,0
14040624,1758,47,0
14040631,1758,50,0
14040707,1758,51,0
14040714,1758,52,0
14040721,1758,55,0
14040728,1758,57,0
14040805,1758,61,0
14040812,1758,60,0
14040819,1758,55,0
14040826,1758,58,0
14040903,1758,61,0
14040910,1758,60,0
14040917,1758,57,0
14040924,1758,61,0
14041001,1758,57,0
14041008,1758,61,0
14041015,1758,62,0
14041022,1758,64,0
14041029,1758,60,0
14041106,1758,57,0
14041113,1758,56,0
14041120,1758,57,0
14041127,1758,57,0
14041204,1758,58,0
14041211,1758,57,0
14041218,1758,56,0
14041225,1758,55,0
14050103,1758,59,0
14050110,1758,57,0
14050117,1758,56,0
14050124,1758,58,0
14050131,1758,56,0
14050207,1758,54,0
14050214,1758,53,0
14050221,1758,57,0
14050228,1758,55,0
14050304,1758,54,0
14050311,1758,51,0
14050318,1758,49,0
14050325,1758,45,0
14050401,1758,48,0
14050408,1758,46,0
14050415,1758,48,0
14050422,1758,52,0
14050429,1758,51,0
14050505,1758,54,0
14050512,1758,58,0
14050519,1758,54,0
14030106,1759,82,0
14030113,1759,79,0
14030120,1759,76,0
14030127,1759,76,0
14030203,1759,76,0
14030210,1759,80,0
14030217,1759,82,0
14030224,1759,79,0
14030231,1759,82,0
14030307,1759,86,0
14030314,1759,86,0
14030321,1759,86,0
14030328,1759,81,0
14030404,1759,80,0
14030411,1759,84,0
14030418,1759,80,0
14030425,1759,77,0
14030501,1759,74,0
14030508,1759,76,0
14030515,1759,75,0
14030522,1759,74,0
14030529,1759,75,0
14030605,1759,75,0
14030612,1759,72,0
14030619,1759,75,0
14030626,1759,79,0
14030702,1759,77,0
14030709,1759,80,0
14030716,1759,77,0
14030723,1759,81,0
14030730,1759,81,0
14030807,1759,79,0
14030814,1759,81,0
14030821,1759,81,0
14030828,1759,83,0
14030905,1759,80,0
14030912,1759,78,0
14030919,1759,77,0
14030926,1759,80,0
14031003,1759,79,0
14031010,1759,76,0
14031017,1759,72,0
14031024,1759,73,0
14031101,1759,73,0
14031108,1759,75,0
14031115,1759,79,0
14031122,1759,80,0
14031129,1759,78,0
14031206,1759,75,0
14031213,1759,71,0
14031220,1759,67,0
14031227,1759,64,0
14040104,1759,65,0
14040111,1759,63,0
14040118,1759,62,0
14040125,1759,61,0
14040201,1759,56,0
14040208,1759,57,0
14040215,1759,57,0
14040222,1759,59,0
14040229,1759,58,0
14040305,1759,56,0
14040312,1759,57,0
14040319,1759,60,0
14040326,1759,62,0
14040402,1759,57,0
14040409,1759,55,0
14040416,1759,52,0
14040423,1759,47,0
14040430,1759,44,0
14040506,1759,43,0
14040513,1759,46,0
14040520,1759,43,0
14040527,1759,41,0
14040603,1759,44,0
14040610,1759,44,0
14040617,1759,40,0
14040624,1759,40,51
14040631,1759,37,51
14040707,1759,32,51
14040714,1759,36,51
14040721,1759,38,51
14040728,1759,35,51
14040805,1759,30,51
14040812,1759,26,51
14040819,1759,24,51
14040826,1759,23,51
14040903,1759,25,51
14040910,1759,20,51
14040917,1759,19,51
14040924,1759,23,51
14041001,1759,25,51
14041008,1759,24,51
14041015,1759,26,51
14041022,1759,30,51
14041029,1759,26,51
14041106,1759,24,51
14041113,1759,19,51
14041120,1759,15,51
14041127,1759,16,51
14041204,1759,12,51
14041211,1759,14,51
14041218,1759,15,51
14041225,1759,13,51
14050103,1759,11,51
14050110,1759,13,51
14050117,1759,15,51
14050124,1759,17,51
14050131,1759,18,51
14050207,1759,15,51
14050214,1759,15,51
14050221,1759,13,51
14050228,1759,9,51
14050304,1759,6,51
14050311,1759,9,51
14050318,1759,11,51
14050325,1759,13,51
14050401,1759,14,51
14050408,1759,14,51
14050415,1759,10,51
14050422,1759,5,51
14050429,1759,3,51
14050505,1759,2,51
14050512,1759,0,51
14050519,1759,0,51
14030106,1760,32,0
14030113,1760,33,0
14030120,1760,32,0
14030127,1760,31,0
14030203,1760,31,0
14030210,1760,29,0
14030217,1760,25,0
14030224,1760,22,0
14030231,1760,20,0
14030307,1760,17,0
14030314,1760,20,0
14030321,1760,21,0
14030328,1760,22,0
14030404,1760,24,0
14030411,1760,28,0
14030418,1760,26,0
14030425,1760,23,0
14030501,1760,25,0
14030508,1760,22,0
14030515,1760,20,0
14030522,1760,24,0
14030529,1760,27,0
14030605,1760,26,0
14030612,1760,22,0
14030619,1760,23,0
14030626,1760,27,0
14030702,1760,23,0
14030709,1760,19,0
14030716,1760,19,0
14030723,1760,16,0
14030730,1760,16,0
14030807,1760,12,0
14030814,1760,16,0
14030821,1760,17,0
14030828,1760,16,0
14030905,1760,17,0
14030912,1760,16,0
14030919,1760,20,0
14030926,1760,21,0
14031003,1760,25,0
14031010,1760,22,0
14031017,1760,23,0
14031024,1760,20,0
14031101,1760,24,0
14031108,1760,20,0
14031115,1760,15,0
14031122,1760,16,0
14031129,1760,15,0
14031206,1760,15,0
14031213,1760,15,0
14031220,1760,14,0
14031227,1760,10,0
14040104,1760,14,0
14040111,1760,12,0
14040118,1760,10,0
14040125,1760,12,0
14040201,1760,11,0
14040208,1760,8,0
14040215,1760,9,19
14040222,1760,11,0
14040229,1760,6,0
14040305,1760,28,0
14040312,1760,27,0
14040319,1760,31,0
14040326,1760,33,0
14040402,1760,30,0
14040409,1760,26,0
14040416,1760,24,0
14040423,1760,27,0
14040430,1760,31,0
14040506,1760,31,0
14040513,1760,30,0
14040520,1760,28,0
14040527,1760,25,0
14040603,1760,29,0
14040610,1760,28,0
14040617,1760,25,0
14040624,1760,27,0
14040631,1760,24,0
14040707,1760,25,0
14040714,1760,23,0
14040721,1760,26,0
14040728,1760,26,0
14040805,1760,26,0
14040812,1760,28,0
14040819,1760,26,0
14040826,1760,23,0
14040903,1760,20,0
14040910,1760,19,0
14040917,1760,17,0
14040924,1760,17,0
14041001,1760,19,0
14041008,1760,14,0
14041015,1760,9,0
14041022,1760,7,0
14041029,1760,7,19
14041106,1760,10,19
14041113,1760,6,0
14041120,1760,1,19
14041127,1760,4,19
14041204,1760,3,19
14041211,1760,2,19
14041218,1760,5,19
14041225,1760,8,19
14050103,1760,8,19
14050110,1760,10,19
14050117,1760,5,0
14050124,1760,6,19
14050131,1760,5,19
14050207,1760,6,19
14050214,1760,6,19
14050221,1760,7,19
14050228,1760,8,19
14050304,1760,5,19
14050311,1760,5,19
14050318,1760,4,19
14050325,1760,0,19
14050401,1760,0,19
14050408,1760,0,19
14050415,1760,0,19
14050422,1760,1,19
14050429,1760,3,19
14050505,1760,1,19
14050512,1760,2,19
14050519,1760,0,19
14030106,1761,24,0
14030113,1761,25,0
14030120,1761,27,0
14030127,1761,26,0
14030203,1761,24,0
14030210,1761,27,0
14030217,1761,26,0
14030224,1761,21,0
14030231,1761,25,0
14030307,1761,25,0
14030314,1761,23,0
14030321,1761,19,0
14030328,1761,18,0
14030404,1761,21,0
14030411,1761,24,0
14030418,1761,20,0
14030425,1761,23,0
14030501,1761,25,0
14030508,1761,25,0
14030515,1761,24,0
14030522,1761,26,0
14030529,1761,28,0
14030605,1761,23,0
14030612,1761,18,0
14030619,1761,15,0
14030626,1761,11,0
14030702,1761,11,0
14030709,1761,15,0
14030716,1761,14,0
14030723,1761,14,0
14030730,1761,10,0
14030807,1761,8,0
14030814,1761,8,0
14030821,1761,7,0
14030828,1761,2,0
14030905,1761,4,17
14030912,1761,2,17
14030919,1761,0,17
14030926,1761,0,17
14031003,1761,3,17
14031010,1761,7,17
14031017,1761,4,0
14031024,1761,0,17
14031101,1761,0,17
14031108,1761,0,17
14031115,1761,0,17
14031122,1761,0,17
14031129,1761,1,17
14031206,1761,5,17
14031213,1761,7,17
14031220,1761,10,0
14031227,1761,12,0
14040104,1761,32,0
14040111,1761,28,0
14040118,1761,28,0
14040125,1761,25,0
14040201,1761,24,0
14040208,1761,19,0
14040215,1761,18,0
14040222,1761,22,0
14040229,1761,25,0
14040305,1761,26,0
14040312,1761,30,0
14040319,1761,31,0
14040326,1761,30,0
14040402,1761,28,0
14040409,1761,24,0
14040416,1761,20,0
14040423,1761,24,0
14040430,1761,21,0
14040506,1761,19,0
14040513,1761,23,0
14040520,1761,26,0
14040527,1761,26,0
14040603,1761,21,0
14040610,1761,22,0
14040617,1761,26,0
14040624,1761,24,0
14040631,1761,21,0
14040707,1761,22,0
14040714,1761,22,0
14040721,1761,19,0
14040728,1761,14,0
14040805,1761,13,0
14040812,1761,16,0
14040819,1761,15,0
14040826,1761,18,0
14040903,1761,22,0
14040910,1761,19,0
14040917,1761,22,0
14040924,1761,24,0
14041001,1761,19,0
14041008,1761,19,0
14041015,1761,15,0
14041022,1761,15,0
14041029,1761,17,0
14041106,1761,20,0
14041113,1761,15,0
14041120,1761,18,0
14041127,1761,20,0
14041204,1761,22,0
14041211,1761,21,0
14041218,1761,24,0
14041225,1761,25,0
14050103,1761,25,0
14050110,1761,22,0
14050117,1761,22,0
14050124,1761,19,0
14050131,1761,22,0
14050207,1761,26,0
14050214,1761,30,0
14050221,1761,25,0
14050228,1761,25,0
14050304,1761,21,0
14050311,1761,18,0
14050318,1761,16,0
14050325,1761,12,0
14050401,1761,13,0
14050408,1761,14,0
14050415,1761,13,0
14050422,1761,8,0
14050429,1761,6,0
14050505,1761,10,17
14050512,1761,8,0
14050519,1761,4,0
14030106,1762,65,0
14030113,1762,69,0
14030120,1762,70,0
14030127,1762,74,0
14030203,1762,71,0
14030210,1762,68,0
14030217,1762,69,0
14030224,1762,65,0
14030231,1762,67,0
14030307,1762,65,0
14030314,1762,69,0
14030321,1762,71,0
14030328,1762,75,0
14030404,1762,77,0
14030411,1762,79,0
14030418,1762,75,0
14030425,1762,73,0
14030501,1762,73,0
14030508,1762,71,0
14030515,1762,73,0
14030522,1762,74,0
14030529,1762,73,0
14030605,1762,68,0
14030612,1762,64,0
14030619,1762,62,0
14030626,1762,57,0
14030702,1762,52,0
14030709,1762,48,0
14030716,1762,49,0
14030723,1762,53,0
14030730,1762,48,0
14030807,1762,47,0
14030814,1762,48,0
14030821,1762,50,0
14030828,1762,48,0
14030905,1762,48,0
14030912,1762,47,0
14030919,1762,51,0
14030926,1762,55,0
14031003,1762,55,0
14031010,1762,52,0
14031017,1762,54,0
14031024,1762,58,0
14031101,1762,55,0
14031108,1762,50,0
14031115,1762,45,0
14031122,1762,40,0
14031129,1762,40,0
14031206,1762,42,0
14031213,1762,38,0
14031220,1762,35,0
14031227,1762,39,0
14040104,1762,35,0
14040111,1762,32,0
14040118,1762,27,44
14040125,1762,29,44
14040201,1762,33,44
14040208,1762,33,44
14040215,1762,37,44
14040222,1762,34,0
14040229,1762,73,0
14040305,1762,75,0
14040312,1762,73,0
14040319,1762,70,0
14040326,1762,71,0
14040402,1762,66,0
14040409,1762,62,0
14040416,1762,61,0
14040423,1762,59,0
14040430,1762,56,0
14040506,1762,56,0
14040513,1762,59,0
14040520,1762,58,0
14040527,1762,53,0
14040603,1762,50,0
14040610,1762,46,0
14040617,1762,48,0
14040624,1762,49,0
14040631,1762,50,0
14040707,1762,50,0
14040714,1762,51,0
14040721,1762,49,0
14040728,1762,46,0
14040805,1762,45,0
14040812,1762,44,0
14040819,1762,43,0
14040826,1762,44,0
14040903,1762,43,0
14040910,1762,46,0
14040917,1762,45,0
14040924,1762,48,0
14041001,1762,44,0
14041008,1762,40,0
14041015,1762,36,0
14041022,1762,39,0
14041029,1762,36,0
14041106,1762,34,0
14041113,1762,31,0
14041120,1762,34,44
14041127,1762,32,0
14041204,1762,72,0
14041211,1762,67,0
14041218,1762,66,0
14041225,1762,64,0
14050103,1762,67,0
14050110,1762,63,0
14050117,1762,59,0
14050124,1762,59,0
14050131,1762,59,0
14050207,1762,60,0
14050214,1762,61,0
14050221,1762,60,0
14050228,1762,59,0
14050304,1762,58,0
14050311,1762,53,0
14050318,1762,53,0
14050325,1762,54,0
14050401,1762,56,0
14050408,1762,60,0
14050415,1762,61,0
14050422,1762,64,0
14050429,1762,61,0
14050505,1762,56,0
14050512,1762,60,0
14050519,1762,56,0
14030106,1763,30,0
14030113,1763,29,0
14030120,1763,24,0
14030127,1763,27,0
14030203,1763,23,0
14030210,1763,21,0
14030217,1763,23,0
14030224,1763,18,0
14030231,1763,15,0
14030307,1763,19,0
14030314,1763,21,0
14030321,1763,17,0
14030328,1763,20,0
14030404,1763,23,0
14030411,1763,19,0
14030418,1763,21,0
14030425,1763,18,0
14030501,1763,22,0
14030508,1763,21,0
14030515,1763,17,0
14030522,1763,14,0
14030529,1763,11,0
14030605,1763,9,0
14030612,1763,11,0
14030619,1763,10,0
14030626,1763,10,0
14030702,1763,13,0
14030709,1763,13,0
14030716,1763,14,0
14030723,1763,10,0
14030730,1763,7,0
14030807,1763,10,18
14030814,1763,6,0
14030821,1763,4,18
14030828,1763,6,18
14030905,1763,10,18
14030912,1763,6,0
14030919,1763,5,18
14030926,1763,4,18
14031003,1763,7,18
14031010,1763,4,18
14031017,1763,5,18
14031024,1763,7,18
14031101,1763,9,18
14031108,1763,10,0
14031115,1763,14,0
14031122,1763,12,0
14031129,1763,25,0
14031206,1763,27,0
14031213,1763,23,0
14031220,1763,23,0
14031227,1763,18,0
14040104,1763,22,0
14040111,1763,21,0
14040118,1763,25,0
14040125,1763,28,0
14040201,1763,29,0
14040208,1763,25,0
14040215,1763,27,0
14040222,1763,29,0
14040229,1763,26,0
14040305,1763,22,0
14040312,1763,20,0
14040319,1763,23,0
14040326,1763,23,0
14040402,1763,25,0
14040409,1763,20,0
14040416,1763,19,0
14040423,1763,23,0
14040430,1763,24,0
14040506,1763,25,0
14040513,1763,22,0
14040520,1763,25,0
14040527,1763,24,0
14040603,1763,22,0
14040610,1763,26,0
14040617,1763,28,0
14040624,1763,23,0
14040631,1763,25,0
14040707,1763,26,0
14040714,1763,22,0
14040721,1763,17,0
14040728,1763,21,0
14040805,1763,23,0
14040812,1763,21,0
14040819,1763,16,0
14040826,1763,18,0
14040903,1763,14,0
14040910,1763,14,0
14040917,1763,14,0
14040924,1763,9,0
14041001,1763,7,0
14041008,1763,9,18
14041015,1763,12,0
14041022,1763,11,0
14041029,1763,11,0
14041106,1763,25,0
14041113,1763,22,0
14041120,1763,21,0
14041127,1763,19,0
14041204,1763,14,0
14041211,1763,16,0
14041218,1763,15,0
14041225,1763,11,0
14050103,1763,9,0
14050110,1763,5,0
14050117,1763,9,18
14050124,1763,6,0
14050131,1763,8,18
14050207,1763,6,0
14050214,1763,8,18
14050221,1763,9,0
14050228,1763,9,0
14050304,1763,6,0
14050311,1763,26,0
14050318,1763,22,0
14050325,1763,22,0
14050401,1763,20,0
14050408,1763,17,0
14050415,1763,18,0
14050422,1763,13,0
14050429,1763,16,0
14050505,1763,17,0
14050512,1763,19,0
14050519,1763,15,0
14030106,1764,79,0
14030113,1764,82,0
14030120,1764,83,0
14030127,1764,79,0
14030203,1764,82,0
14030210,1764,80,0
14030217,1764,82,0
14030224,1764,85,0
14030231,1764,88,0
14030307,1764,90,0
14030314,1764,85,0
14030321,1764,87,0
14030328,1764,84,0
14030404,1764,82,0
14030411,1764,86,0
14030418,1764,90,0
14030425,1764,90,0
14030501,1764,86,0
14030508,1764,86,0
14030515,1764,90,0
14030522,1764,93,0
14030529,1764,88,0
14030605,1764,85,0
14030612,1764,80,0
14030619,1764,84,0
14030626,1764,83,0
14030702,1764,82,0
14030709,1764,82,0
14030716,1764,86,0
14030723,1764,83,0
14030730,1764,81,0
14030807,1764,81,0
14030814,1764,82,0
14030821,1764,86,0
14030828,1764,84,0
14030905,1764,85,0
14030912,1764,85,0
14030919,1764,86,0
14030926,1764,86,0
14031003,1764,84,0
14031010,1764,82,0
14031017,1764,81,0
14031024,1764,83,0
14031101,1764,84,0
14031108,1764,79,0
14031115,1764,76,0
14031122,1764,74,0
14031129,1764,71,0
14031206,1764,69,0
14031213,1764,72,0
14031220,1764,67,0
14031227,1764,64,0
14040104,1764,60,0
14040111,1764,60,0
14040118,1764,56,0
14040125,1764,52,0
14040201,1764,55,0
14040208,1764,58,0
14040215,1764,61,0
14040222,1764,64,0
14040229,1764,60,0
14040305,1764,59,0
14040312,1764,61,0
14040319,1764,59,0
14040326,1764,61,0
14040402,1764,64,0
14040409,1764,61,0
14040416,1764,57,0
14040423,1764,53,0
14040430,1764,55,0
14040506,1764,53,0
14040513,1764,51,0
14040520,1764,53,0
14040527,1764,54,0
14040603,1764,57,0
14040610,1764,61,0
14040617,1764,59,0
14040624,1764,59,0
14040631,1764,62,0
14040707,1764,64,0
14040714,1764,63,0
14040721,1764,65,0
14040728,1764,69,0
14040805,1764,72,0
14040812,1764,73,0
14040819,1764,71,0
14040826,1764,71,0
14040903,1764,69,0
14040910,1764,69,0
14040917,1764,64,0
14040924,1764,62,0
14041001,1764,58,0
14041008,1764,58,0
14041015,1764,56,0
14041022,1764,60,0
14041029,1764,56,0
14041106,1764,57,0
14041113,1764,56,0
14041120,1764,55,0
14041127,1764,58,0
14041204,1764,54,0
14041211,1764,50,0
14041218,1764,45,0
14041225,1764,43,0
14050103,1764,42,0
14050110,1764,44,0
14050117,1764,47,0
14050124,1764,43,0
14050131,1764,44,0
14050207,1764,44,0
14050214,1764,44,0
14050221,1764,42,0
14050228,1764,37,0
14050304,1764,33,49
14050311,1764,36,49
14050318,1764,35,49
14050325,1764,35,49
14050401,1764,30,49
14050408,1764,34,49
14050415,1764,30,49
14050422,1764,33,49
14050429,1764,37,49
14050505,1764,33,49
14050512,1764,36,49
14050519,1764,39,49
14030106,1765,85,0
14030113,1765,80,0
14030120,1765,80,0
14030127,1765,78,0
14030203,1765,76,0
14030210,1765,71,0
14030217,1765,75,0
14030224,1765,79,0
14030231,1765,81,0
14030307,1765,81,0
14030314,1765,77,0
14030321,1765,75,0
14030328,1765,73,0
14030404,1765,70,0
14030411,1765,70,0
14030418,1765,68,0
14030425,1765,72,0
14030501,1765,73,0
14030508,1765,72,0
14030515,1765,70,0
14030522,1765,67,0
14030529,1765,64,0
14030605,1765,63,0
14030612,1765,59,0
14030619,1765,62,0
14030626,1765,59,0
14030702,1765,62,0
14030709,1765,62,0
14030716,1765,60,0
14030723,1765,58,0
14030730,1765,54,0
14030807,1765,56,0
14030814,1765,60,0
14030821,1765,60,0
14030828,1765,58,0
14030905,1765,61,0
14030912,1765,59,0
14030919,1765,63,0
14030926,1765,63,0
14031003,1765,58,0
14031010,1765,57,0
14031017,1765,59,0
14031024,1765,63,0
14031101,1765,61,0
14031108,1765,56,0
14031115,1765,51,0
14031122,1765,52,0
14031129,1765,56,0
14031206,1765,59,0
14031213,1765,55,0
14031220,1765,53,0
14031227,1765,49,0
14040104,1765,53,0
14040111,1765,57,0
14040118,1765,52,0
14040125,1765,52,0
14040201,1765,52,0
14040208,1765,52,0
14040215,1765,48,0
14040222,1765,52,0
14040229,1765,48,0
14040305,1765,44,0
14040312,1765,48,55
14040319,1765,45,0
14040326,1765,98,0
14040402,1765,94,0
14040409,1765,94,0
14040416,1765,91,0
14040423,1765,92,0
14040430,1765,91,0
14040506,1765,90,0
14040513,1765,91,0
14040520,1765,87,0
14040527,1765,83,0
14040603,1765,86,0
14040610,1765,82,0
14040617,1765,84,0
14040624,1765,88,0
14040631,1765,92,0
14040707,1765,88,0
14040714,1765,86,0
14040721,1765,86,0
14040728,1765,87,0
14040805,1765,85,0
14040812,1765,87,0
14040819,1765,86,0
14040826,1765,90,0
14040903,1765,94,0
14040910,1765,96,0
14040917,1765,93,0
14040924,1765,95,0
14041001,1765,92,0
14041008,1765,88,0
14041015,1765,92,0
14041022,1765,87,0
14041029,1765,83,0
14041106,1765,80,0
14041113,1765,78,0
14041120,1765,82,0
14041127,1765,80,0
14041204,1765,80,0
14041211,1765,83,0
14041218,1765,83,0
14041225,1765,78,0
14050103,1765,82,0
14050110,1765,79,0
14050117,1765,77,0
14050124,1765,77,0
14050131,1765,72,0
14050207,1765,70,0
14050214,1765,65,0
14050221,1765,68,0
14050228,1765,68,0
14050304,1765,68,0
14050311,1765,65,0
14050318,1765,66,0
14050325,1765,68,0
14050401,1765,70,0
14050408,1765,70,0
14050415,1765,66,0
14050422,1765,65,0
14050429,1765,62,0
14050505,1765,57,0
14050512,1765,57,0
14050519,1765,56,0
14030106,1766,30,0
14030113,1766,33,0
14030120,1766,29,0
14030127,1766,27,0
14030203,1766,26,0
14030210,1766,22,0
14030217,1766,17,0
14030224,1766,19,0
14030231,1766,21,0
14030307,1766,24,0
14030314,1766,20,0
14030321,1766,21,0
14030328,1766,18,0
14030404,1766,14,0
14030411,1766,13,0
14030418,1766,15,0
14030425,1766,11,0
14030501,1766,8,0
14030508,1766,3,0
14030515,1766,0,16
14030522,1766,3,16
14030529,1766,4,16
14030605,1766,3,16
14030612,1766,0,16
14030619,1766,1,16
14030626,1766,5,16
14030702,1766,6,16
14030709,1766,6,0
14030716,1766,5,0
14030723,1766,18,0
14030730,1766,21,0
14030807,1766,21,0
14030814,1766,22,0
14030821,1766,21,0
14030828,1766,25,0
14030905,1766,28,0
14030912,1766,30,0
14030919,1766,26,0
14030926,1766,30,0
14031003,1766,27,0
14031010,1766,26,0
14031017,1766,23,0
14031024,1766,20,0
14031101,1766,22,0
14031108,1766,19,0
14031115,1766,16,0
14031122,1766,18,0
14031129,1766,13,0
14031206,1766,9,0
14031213,1766,9,0
14031220,1766,11,0
14031227,1766,6,0
14040104,1766,9,0
14040111,1766,11,0
14040118,1766,6,0
14040125,1766,9,0
14040201,1766,9,0
14040208,1766,5,0
14040215,1766,5,16
14040222,1766,7,16
14040229,1766,10,0
14040305,1766,10,0
